jobs,interface,Num_intf_residues,Polar,Hydrophobhic,Charged,contact_pairs,sc,hb,sb,int_solv_en,int_area,pi_score,pdb,pvalue,iptm_ptm,iptm,mpDockQ/pDockQ,file_source,label,pred,model_1_multimer_v3_pred_0,model_2_multimer_v3_pred_0,model_3_multimer_v3_pred_0,model_4_multimer_v3_pred_0,model_5_multimer_v3_pred_0
O26124_and_Q86YC2,C_B,71.0,0.225,0.352,0.296,144.0,0.018,27.0,12.0,-0.22,1790.15,0.86,,,0.4335807112556318,0.45495507,0.5861759320273474,/n/holyscratch01/ramanathan_lab/yuting/outputs/6000_tn_3to4,0.0,1.0,0.4335807112556318,0.41025214189255305,0.23846387505654854,0.23551528720542408,0.22092148505286802
Q12WK9_and_Q9HAH1,C_B,60.0,0.217,0.35,0.35,93.0,0.115,13.0,4.0,-15.39,2328.09,-0.12,,,0.4388185199800082,0.4535415,0.314215590519609,/n/holyscratch01/ramanathan_lab/yuting/outputs/6000_tn_3to4,0.0,0.0,0.4388185199800082,0.22907586554325446,0.20809701581316403,0.2013124921858268,0.1798392699351543
C3N1A2_and_O15539,C_B,7.0,0.286,0.429,0.143,5.0,0.193,1.0,0.0,-0.01,460.92,-2.41,,,0.4855987709625566,0.4511001,0.0356688231103878,/n/holyscratch01/ramanathan_lab/yuting/outputs/6000_tn_3to4,0.0,0.0,0.48559877096255666,0.32087520859992913,0.2926066757379592,0.27819984934773173,0.2408904020638833
Q2FT79_and_Q9NWH7,C_B,13.0,0.231,0.308,0.385,9.0,0.398,9.0,3.0,-11.37,1475.74,-0.74,,,0.4298012678703142,0.4506327,0.0759658800972509,/n/holyscratch01/ramanathan_lab/yuting/outputs/6000_tn_3to4,0.0,0.0,0.42980126787031425,0.39869576386113326,0.28462359308623963,0.27956654606798187,0.23220557577756423
O28169_and_P52803,C_B,50.0,0.18,0.56,0.22,75.0,0.157,5.0,3.0,-25.13,1484.94,0.48,,,0.465741424858165,0.4480871,0.417462399574833,/n/holyscratch01/ramanathan_lab/yuting/outputs/6000_tn_3to4,0.0,1.0,0.46574142485816505,0.32264292761598495,0.2450043114516366,0.23390753738982026,0.22840762386825453
P58110_and_Q86T29,C_B,54.0,0.222,0.37,0.315,60.0,0.375,12.0,8.0,-11.24,2561.74,-0.89,,,0.4192841541357918,0.4405343,0.1933352994926229,/n/holyscratch01/ramanathan_lab/yuting/outputs/6000_tn_3to4,0.0,0.0,0.41928415413579184,0.32941709905472577,0.2893192984029271,0.25957069472205113,0.17365992316307685
Q8U148_and_Q6ZN66,C_B,20.0,0.35,0.3,0.15,22.0,0.445,2.0,2.0,-2.38,624.37,-1.73,,,0.5000601483223761,0.43964273,0.1308499995249444,/n/holyscratch01/ramanathan_lab/yuting/outputs/6000_tn_3to4,0.0,0.0,0.5000601483223761,0.28090674496881124,0.25192767925947057,0.25035713125354764,0.24408179024100926
Q58613_and_Q5XKR9,C_B,23.0,0.174,0.391,0.217,22.0,0.418,6.0,0.0,-13.27,795.53,0.33,,,0.4555106762308283,0.43258578,0.1552602794058372,/n/holyscratch01/ramanathan_lab/yuting/outputs/6000_tn_3to4,0.0,1.0,0.4555106762308283,0.409392375579573,0.27976935583710993,0.2371004371433991,0.19756986943550825
C3N5U2_and_Q14847,C_B,39.0,0.231,0.385,0.205,52.0,0.235,3.0,8.0,-16.65,1174.53,0.06,,,0.4292361357866112,0.4310346,0.2712004558511794,/n/holyscratch01/ramanathan_lab/yuting/outputs/6000_tn_3to4,0.0,1.0,0.42923613578661124,0.290483110396089,0.24671575484154035,0.22804583242996007,0.20911790983477743
A3DNJ9_and_Q86VZ4,C_B,31.0,0.323,0.323,0.355,25.0,0.272,5.0,2.0,-5.61,1297.76,-1.89,,,0.4542780366140903,0.4281832,0.1463355475498014,/n/holyscratch01/ramanathan_lab/yuting/outputs/6000_tn_3to4,0.0,0.0,0.4542780366140903,0.3444636102297114,0.2703218630520279,0.2539856769663996,0.23810458109212124
Q5V2C9_and_Q8NH48,C_B,18.0,0.333,0.444,0.222,13.0,0.342,1.0,3.0,-12.68,929.02,-1.18,,,0.4743317454877923,0.42784393,0.1125658492481127,/n/holyscratch01/ramanathan_lab/yuting/outputs/6000_tn_3to4,0.0,0.0,0.47433174548779233,0.3139118195528434,0.3131561420799903,0.31218248422639816,0.29855169709734175
Q57946_and_Q9H1I8,C_B,45.0,0.244,0.4,0.244,66.0,0.265,8.0,4.0,-17.41,1738.54,-0.37,,,0.4447232061043352,0.42315823,0.3262471531108256,/n/holyscratch01/ramanathan_lab/yuting/outputs/6000_tn_3to4,0.0,0.0,0.44472320610433524,0.43730396558925966,0.3955991830107041,0.37565551015686094,0.3465819201535101
P80951_and_Q9UBX1,C_B,15.0,0.133,0.467,0.267,14.0,0.257,0.0,0.0,-8.36,700.53,-1.96,,,0.4656678396367295,0.4230991,0.0726372875681313,/n/holyscratch01/ramanathan_lab/yuting/outputs/6000_tn_3to4,0.0,0.0,0.46566783963672953,0.42891995525316473,0.4094381162327426,0.40064026960573895,0.31653364847672505
Q9V1I5_and_Q5SQS7,C_B,47.0,0.298,0.298,0.319,54.0,0.263,14.0,7.0,6.6,1871.15,-1.5,,,0.4230586162011315,0.41869435,0.1169775589623711,/n/holyscratch01/ramanathan_lab/yuting/outputs/6000_tn_3to4,0.0,0.0,0.42305861620113155,0.22144153274077044,0.219252668079643,0.21043884463749976,0.2032687354159483
Q9HLU2_and_Q6ZVD8,C_B,91.0,0.297,0.352,0.198,142.0,0.167,18.0,9.0,-18.99,2113.77,0.79,,,0.4623954897549994,0.4135674,0.1601105623818275,/n/holyscratch01/ramanathan_lab/yuting/outputs/6000_tn_3to4,0.0,1.0,0.4623954897549994,0.41784611578120145,0.38743237044877943,0.2810477668298438,0.2739167442292588
Q9HIX2_and_Q8NDX2,C_B,57.0,0.228,0.509,0.14,77.0,0.259,14.0,0.0,-9.17,1269.94,0.31,,,0.467635038650175,0.41263488,0.1784871666894584,/n/holyscratch01/ramanathan_lab/yuting/outputs/6000_tn_3to4,0.0,1.0,0.46763503865017503,0.4337749909896538,0.4243087282719379,0.3773896470121379,0.3038552614461598
Q977X3_and_Q9BVX2,C_B,13.0,0.154,0.538,0.154,11.0,0.416,5.0,0.0,-5.2,365.6,-1.27,,,0.438504545077623,0.40986627,0.0785064606429086,/n/holyscratch01/ramanathan_lab/yuting/outputs/6000_tn_3to4,0.0,0.0,0.438504545077623,0.37052522009735167,0.3189126016675299,0.23023191037903523,0.2135083039624746
Q3IQL3_and_Q7Z7L9,C_B,49.0,0.347,0.286,0.245,41.0,0.385,7.0,16.0,-3.6,2163.62,-0.15,,,0.4518067314369266,0.4092275,0.1927687212925185,/n/holyscratch01/ramanathan_lab/yuting/outputs/6000_tn_3to4,0.0,0.0,0.4518067314369266,0.397045639696508,0.2773340897773126,0.26488305935891804,0.26051962225305003
A4G0Z4_and_Q5FBB7,C_B,23.0,0.348,0.217,0.261,25.0,0.497,5.0,6.0,-6.58,837.88,-0.4,,,0.3879078876666321,0.40556443,0.2079749071060971,/n/holyscratch01/ramanathan_lab/yuting/outputs/6000_tn_3to4,0.0,0.0,0.3879078876666321,0.3155771153517342,0.2593978968526957,0.2494392586772164,0.23125013404651656
A9A8Y5_and_Q5VWC8,C_B,13.0,0.154,0.385,0.077,11.0,0.208,2.0,0.0,-6.72,487.67,-1.44,,,0.458544385212243,0.40527236,0.0382614101220596,/n/holyscratch01/ramanathan_lab/yuting/outputs/6000_tn_3to4,0.0,0.0,0.45854438521224306,0.34151415396890933,0.33159668816406446,0.2902061657311146,0.26391679664031253
A6UQU0_and_P78524,C_B,24.0,0.208,0.292,0.25,24.0,0.418,3.0,3.0,-1.66,912.85,-2.0,,,0.413566939454469,0.4047719,0.1778161128679731,/n/holyscratch01/ramanathan_lab/yuting/outputs/6000_tn_3to4,0.0,0.0,0.413566939454469,0.2709368067261395,0.2657799953812871,0.26225858929198437,0.26128100734339593
Q6LX56_and_A6NHP3,C_B,8.0,0.0,0.5,0.375,5.0,0.226,0.0,0.0,-4.22,462.2,-1.01,,,0.4157372383056035,0.40432483,0.0278566979355412,/n/holyscratch01/ramanathan_lab/yuting/outputs/6000_tn_3to4,0.0,0.0,0.4157372383056035,0.21629243655879113,0.20964345221390523,0.19003955273414197,0.18173423126720467
Q8ZXD4_and_Q86VW2,C_B,33.0,0.182,0.364,0.212,52.0,0.088,7.0,2.0,-14.82,1046.27,-0.84,,,0.4127380702086887,0.401923,0.1174883777315211,/n/holyscratch01/ramanathan_lab/yuting/outputs/6000_tn_3to4,0.0,0.0,0.4127380702086887,0.2689098952159034,0.2448502035919245,0.24207742861043824,0.2285110964493242
D7DQT8_and_P01709,C_B,11.0,0.455,0.273,0.091,8.0,0.387,1.0,1.0,-3.93,588.24,-2.32,,,0.4616318310726494,0.40055156,0.0262992776761492,/n/holyscratch01/ramanathan_lab/yuting/outputs/6000_tn_3to4,0.0,0.0,0.46163183107264943,0.31501640140584,0.2939988299624692,0.2727889560463924,0.24455679408444392
Q74NA9_and_Q6IMI6,C_B,18.0,0.111,0.389,0.444,26.0,0.483,3.0,0.0,-8.38,702.64,0.66,,,0.4684048693636348,0.39893275,0.0945030217312308,/n/holyscratch01/ramanathan_lab/yuting/outputs/6000_tn_3to4,0.0,1.0,0.4684048693636348,0.42272930464099545,0.33748656833861046,0.3365833333565986,0.33203893078314467
A8AC96_and_Q96JP5,C_B,20.0,0.15,0.4,0.35,20.0,0.476,5.0,2.0,-3.03,737.59,-0.74,,,0.3869357626852069,0.39640728,0.148086805230125,/n/holyscratch01/ramanathan_lab/yuting/outputs/6000_tn_3to4,0.0,0.0,0.3869357626852069,0.27579180065709463,0.19775654242783314,0.1858629652739161,0.163745953670016
A6USB0_and_P05014,C_B,18.0,0.333,0.389,0.167,17.0,0.237,6.0,15.0,-1.95,1039.99,-0.33,,,0.4535170123523673,0.39615783,0.1499104536625461,/n/holyscratch01/ramanathan_lab/yuting/outputs/6000_tn_3to4,0.0,0.0,0.45351701235236735,0.38639676146273044,0.2969696410685553,0.23591198946978265,0.23231423504189827
Q2NEH4_and_Q96EX3,C_B,136.0,0.287,0.368,0.235,358.0,0.028,22.0,4.0,-14.63,2374.87,0.84,,,0.426766263856437,0.39486933,0.6875552677392204,/n/holyscratch01/ramanathan_lab/yuting/outputs/6000_tn_3to4,0.0,1.0,0.42676626385643707,0.2458158718885757,0.23771155173640815,0.23235288011776023,0.22064818422558435
A7IAK5_and_Q9H0F6,C_B,48.0,0.292,0.375,0.167,63.0,0.246,14.0,1.0,-15.75,1231.19,-0.57,,,0.3769198997785937,0.39426935,0.1858584592763718,/n/holyscratch01/ramanathan_lab/yuting/outputs/6000_tn_3to4,0.0,0.0,0.37691989977859375,0.2687742221424522,0.18615420614520145,0.1818025952811845,0.16323975720696482
C3MTN3_and_Q9NYY1,C_B,12.0,0.583,0.083,0.333,12.0,0.41,3.0,2.0,-3.58,446.6,-0.83,,,0.4268804377824213,0.3931639,0.1067157565545219,/n/holyscratch01/ramanathan_lab/yuting/outputs/6000_tn_3to4,0.0,0.0,0.42688043778242135,0.23392048015366323,0.17465693767344193,0.17254235633868525,0.16876316964065224
Q97CR9_and_Q30KQ1,C_B,15.0,0.4,0.467,0.133,14.0,0.281,4.0,2.0,-3.61,709.3,-2.12,,,0.4756284379456527,0.3892468,0.0404441899421809,/n/holyscratch01/ramanathan_lab/yuting/outputs/6000_tn_3to4,0.0,0.0,0.4756284379456527,0.36428731094017686,0.3590387069852077,0.33630635407946274,0.3261272713506378
O27573_and_P05156,C_B,29.0,0.276,0.276,0.207,31.0,0.413,6.0,0.0,-5.53,948.54,-0.8,,,0.4627997418223283,0.38753426,0.2076360888034404,/n/holyscratch01/ramanathan_lab/yuting/outputs/6000_tn_3to4,0.0,0.0,0.4627997418223283,0.4188636852120424,0.4162975321401601,0.3201171401023071,0.2949368431894007
A9A9J1_and_Q96IP4,C_B,4.0,0.25,0.0,0.5,2.0,0.274,7.0,10.0,2.98,1187.57,-0.45,,,0.4226867538987221,0.38659078,0.1230854326618813,/n/holyscratch01/ramanathan_lab/yuting/outputs/6000_tn_3to4,0.0,0.0,0.4226867538987221,0.28554312971815554,0.23272924818336757,0.23203374537153115,0.2210340365685206
D3E4V4_and_P15976,C_B,19.0,0.0,0.579,0.263,21.0,0.451,6.0,0.0,-9.19,876.94,-0.27,,,0.405466544229881,0.38572574,0.0809236526781586,/n/holyscratch01/ramanathan_lab/yuting/outputs/6000_tn_3to4,0.0,0.0,0.405466544229881,0.3947976617776158,0.3233110661136397,0.22203197792515073,0.20758816177230127
Q6L1F5_and_Q9NZC2,C_B,23.0,0.478,0.304,0.13,20.0,0.355,10.0,8.0,-7.88,1255.85,-1.01,,,0.4284913794886228,0.38301456,0.2481951423725331,/n/holyscratch01/ramanathan_lab/yuting/outputs/6000_tn_3to4,0.0,0.0,0.42849137948862287,0.2599211602903004,0.2440465607417059,0.22541441455405553,0.2216595661540311
O29973_and_P00751,C_B,21.0,0.381,0.19,0.286,15.0,0.304,5.0,6.0,3.01,962.55,-1.35,,,0.4050361217075736,0.3785943,0.0916088378147741,/n/holyscratch01/ramanathan_lab/yuting/outputs/6000_tn_3to4,0.0,0.0,0.40503612170757364,0.3473803753338277,0.30050414313387797,0.2786988662746514,0.26663526113691555
E7FHF1_and_O60941,C_B,23.0,0.391,0.217,0.217,28.0,0.197,4.0,8.0,-0.69,545.24,-1.42,,,0.4006439223329302,0.37782496,0.1503042499346646,/n/holyscratch01/ramanathan_lab/yuting/outputs/6000_tn_3to4,0.0,0.0,0.4006439223329302,0.2620078894499348,0.2386524379622991,0.22567726317841758,0.21369131919417692
Q9HK30_and_P0DMU8,C_B,17.0,0.176,0.529,0.294,21.0,0.424,2.0,3.0,-1.54,561.3,-1.64,,,0.412340152369089,0.37641793,0.1160467877785251,/n/holyscratch01/ramanathan_lab/yuting/outputs/6000_tn_3to4,0.0,0.0,0.412340152369089,0.22775575713741947,0.22748777519077462,0.22719587251641477,0.21409097361416912
Q8TWS9_and_Q86UN6,C_B,82.0,0.183,0.549,0.183,123.0,0.145,8.0,2.0,-31.75,2137.64,1.11,,,0.4375947407887266,0.37631106,0.2712866349890395,/n/holyscratch01/ramanathan_lab/yuting/outputs/6000_tn_3to4,0.0,1.0,0.4375947407887266,0.32308914825285184,0.275404125338084,0.27115278207466986,0.24504858335696678
P62357_and_P21397,C_B,9.0,0.333,0.222,0.444,10.0,0.531,1.0,5.0,-3.02,371.68,-0.19,,,0.4489925607669767,0.37030867,0.1084186764216711,/n/holyscratch01/ramanathan_lab/yuting/outputs/6000_tn_3to4,0.0,0.0,0.44899256076697674,0.36649123637668135,0.3569894080147712,0.28628800812303656,0.23139585445571337
O26876_and_Q9H9L7,C_B,56.0,0.25,0.411,0.268,77.0,0.168,9.0,1.0,-27.14,1838.91,0.25,,,0.3780993385321103,0.3701483,0.1471047979871624,/n/holyscratch01/ramanathan_lab/yuting/outputs/6000_tn_3to4,0.0,1.0,0.3780993385321103,0.27080827878810665,0.22252952096272885,0.18205746383329485,0.1726911129511772
A6VH72_and_P0CJ69,C_B,26.0,0.269,0.462,0.231,28.0,0.242,3.0,0.0,-9.55,685.48,-1.78,,,0.4787865079947498,0.36920395,0.1801565564544054,/n/holyscratch01/ramanathan_lab/yuting/outputs/6000_tn_3to4,0.0,0.0,0.47878650799474987,0.4185115251554872,0.40872805416214575,0.38194354538858777,0.36701527806366147
Q5JGQ6_and_Q76N32,C_B,21.0,0.19,0.333,0.286,18.0,0.315,4.0,8.0,-13.51,1198.29,-0.84,,,0.3622064689667567,0.36849207,0.1088980854021705,/n/holyscratch01/ramanathan_lab/yuting/outputs/6000_tn_3to4,0.0,0.0,0.3622064689667567,0.2705750680011343,0.26549927696232434,0.23836760310410066,0.22517976818320434
Q58449_and_Q17RA5,C_B,47.0,0.255,0.426,0.277,71.0,0.393,10.0,3.0,-20.88,1404.81,0.98,,,0.3835922832872499,0.36334783,0.0653800761175605,/n/holyscratch01/ramanathan_lab/yuting/outputs/6000_tn_3to4,0.0,1.0,0.3835922832872499,0.29173418721445943,0.28147361533990095,0.23830280496393452,0.22616679493931655
Q3IPM6_and_A0A075B700,C_B,18.0,0.278,0.333,0.167,17.0,0.288,4.0,3.0,-4.31,658.28,-2.06,,,0.4612258898484624,0.36311948,0.1025529241368882,/n/holyscratch01/ramanathan_lab/yuting/outputs/6000_tn_3to4,0.0,0.0,0.4612258898484624,0.45316801324621536,0.43013453811982016,0.2708962834708099,0.24605412619935052
F1SVE1_and_O00459,C_B,6.0,0.667,0.0,0.0,4.0,0.26,1.0,1.0,-4.37,603.75,-0.43,,,0.3512540953306917,0.36228663,0.0338100490352771,/n/holyscratch01/ramanathan_lab/yuting/outputs/6000_tn_3to4,0.0,0.0,0.35125409533069174,0.32625855131735465,0.2995389431672878,0.29870214142675156,0.2881235274686102
Q58656_and_P55290,C_B,49.0,0.265,0.347,0.265,95.0,0.114,7.0,11.0,-19.9,1780.65,0.56,,,0.3746479845869489,0.36205196,0.2519018044952908,/n/holyscratch01/ramanathan_lab/yuting/outputs/6000_tn_3to4,0.0,1.0,0.3746479845869489,0.24640799505865257,0.22975826744008174,0.22960440000469493,0.22767240932795108
Q8TZI8_and_A3KN83,C_B,204.0,0.265,0.314,0.27,442.0,0.072,53.0,7.0,-24.27,4192.04,0.83,,,0.3875807421115463,0.36130846,0.6375174394117158,/n/holyscratch01/ramanathan_lab/yuting/outputs/6000_tn_3to4,0.0,1.0,0.3875807421115463,0.2542163718409134,0.2507970518571148,0.24722250361086828,0.24676537401306697
A2SQR0_and_Q9H707,C_B,15.0,0.267,0.333,0.333,10.0,0.24,5.0,4.0,0.13,1022.25,-2.02,,,0.3765289282154735,0.36065012,0.1061153360480184,/n/holyscratch01/ramanathan_lab/yuting/outputs/6000_tn_3to4,0.0,0.0,0.3765289282154735,0.2308280333075563,0.2148893893099712,0.21138019860356316,0.20415572497059276
C5A1P1_and_O43324,C_B,25.0,0.28,0.28,0.28,21.0,0.377,7.0,0.0,-3.31,986.84,-1.7,,,0.4276730709866998,0.35930124,0.1514528059918544,/n/holyscratch01/ramanathan_lab/yuting/outputs/6000_tn_3to4,0.0,0.0,0.4276730709866998,0.2743033588832643,0.24873688650481224,0.24436093940102754,0.23790142808980802
Q58437_and_Q8N0X2,C_B,24.0,0.125,0.458,0.375,19.0,0.344,4.0,2.0,-9.4,1137.5,-1.35,,,0.3773191422420727,0.3587757,0.0881956033431075,/n/holyscratch01/ramanathan_lab/yuting/outputs/6000_tn_3to4,0.0,0.0,0.37731914224207275,0.20076603105121776,0.1936481977080936,0.19296933899172722,0.19120582687691395
O29564_and_Q8TCU6,C_B,16.0,0.25,0.375,0.25,14.0,0.217,2.0,2.0,-2.13,852.53,-2.33,,,0.4093701482038155,0.3579865,0.0973177818931533,/n/holyscratch01/ramanathan_lab/yuting/outputs/6000_tn_3to4,0.0,0.0,0.40937014820381556,0.3460954497423113,0.3285974813748606,0.3273105756545836,0.2850011209570577
O30010_and_Q6UB28,C_B,33.0,0.212,0.394,0.273,40.0,0.2,6.0,1.0,-11.1,1163.03,-0.82,,,0.3893403652801561,0.35438108,0.2995961084580488,/n/holyscratch01/ramanathan_lab/yuting/outputs/6000_tn_3to4,0.0,0.0,0.3893403652801561,0.24750043856993834,0.22588432159086247,0.21942645019746185,0.21794191247270955
Q9HPZ6_and_Q5VT97,C_B,62.0,0.274,0.29,0.29,93.0,0.196,9.0,9.0,-10.56,1554.87,-0.61,,,0.3579171543965799,0.3528235,0.2587346279405647,/n/holyscratch01/ramanathan_lab/yuting/outputs/6000_tn_3to4,0.0,0.0,0.3579171543965799,0.329384649953008,0.2938388404348828,0.2863672531724953,0.24729785956897798
P57715_and_A6NJW4,C_B,23.0,0.391,0.304,0.217,22.0,0.472,8.0,5.0,-2.18,876.73,-0.7,,,0.4073237994353363,0.35036343,0.1238391003914059,/n/holyscratch01/ramanathan_lab/yuting/outputs/6000_tn_3to4,0.0,0.0,0.40732379943533636,0.4033784807534829,0.27959990315236477,0.24995005637549167,0.23370191024665915
Q8TXC8_and_P20366,C_B,19.0,0.211,0.474,0.211,22.0,0.259,7.0,0.0,-4.65,984.06,-2.17,,,0.4237829942615071,0.34966135,0.1264734839811143,/n/holyscratch01/ramanathan_lab/yuting/outputs/6000_tn_3to4,0.0,0.0,0.4237829942615071,0.3327578585448054,0.3133785820155848,0.29823199810884043,0.2878789071423775
Q4JAQ0_and_A6NDU8,C_B,24.0,0.25,0.417,0.208,22.0,0.317,8.0,2.0,-4.35,906.74,-2.0,,,0.4339232806859724,0.3488015,0.1025217143872663,/n/holyscratch01/ramanathan_lab/yuting/outputs/6000_tn_3to4,0.0,0.0,0.4339232806859724,0.4026397907519682,0.40048165119964263,0.3650801708442356,0.3277366030599307
Q8TL08_and_Q9NRJ7,C_B,30.0,0.267,0.467,0.167,44.0,0.141,7.0,0.0,-18.27,1060.39,-0.75,,,0.371765045257505,0.34791556,0.2011570746617536,/n/holyscratch01/ramanathan_lab/yuting/outputs/6000_tn_3to4,0.0,0.0,0.371765045257505,0.3280013832067967,0.32456215455129317,0.3194320551782917,0.31534924615698756
A8MCC8_and_O75344,C_B,5.0,0.2,0.2,0.4,3.0,0.234,4.0,0.0,2.64,1011.36,-1.62,,,0.4034397893042415,0.3467294,0.1011191533537663,/n/holyscratch01/ramanathan_lab/yuting/outputs/6000_tn_3to4,0.0,0.0,0.4034397893042415,0.31683871342115755,0.23765174259910013,0.23721048021274918,0.22926124721648916
O28675_and_Q96CB9,C_B,15.0,0.133,0.4,0.2,15.0,0.422,1.0,2.0,-8.67,510.45,-1.39,,,0.4374161559175542,0.34613025,0.0983942613649841,/n/holyscratch01/ramanathan_lab/yuting/outputs/6000_tn_3to4,0.0,0.0,0.43741615591755423,0.3771584751865813,0.36549367559251505,0.3524978310963208,0.33650188597228564
A0B6E7_and_Q9UNW1,C_B,11.0,0.364,0.364,0.182,10.0,0.232,3.0,4.0,-2.9,398.83,-1.9,,,0.4359309581615914,0.34272438,0.068848085757102,/n/holyscratch01/ramanathan_lab/yuting/outputs/6000_tn_3to4,0.0,0.0,0.43593095816159144,0.3976625062577597,0.3883486144840862,0.3756044981088227,0.351262717087482
A7I6L5_and_Q8N9R6,C_B,34.0,0.412,0.294,0.147,59.0,0.281,6.0,2.0,-11.62,950.39,-1.46,,,0.4114395087780479,0.34168643,0.0935198294643723,/n/holyscratch01/ramanathan_lab/yuting/outputs/6000_tn_3to4,0.0,0.0,0.4114395087780479,0.29296148084943896,0.2744200267111585,0.27003732991637996,0.2607218963563328
A4YIZ5_and_P35612,C_B,11.0,0.182,0.273,0.455,8.0,0.215,4.0,0.0,-4.19,677.17,-1.64,,,0.3574746011188559,0.3405969,0.0459295722507931,/n/holyscratch01/ramanathan_lab/yuting/outputs/6000_tn_3to4,0.0,0.0,0.35747460111885593,0.3311502395198409,0.24507792043895235,0.2046319261427693,0.19476857200875564
O30055_and_Q86V48,C_B,100.0,0.22,0.4,0.34,179.0,0.08,32.0,15.0,-0.72,3152.48,0.87,,,0.3413198231533546,0.340182,0.4179462961320497,/n/holyscratch01/ramanathan_lab/yuting/outputs/6000_tn_3to4,0.0,1.0,0.3413198231533546,0.3227725419817097,0.3024223210668284,0.26549491711018336,0.25908050874541655
Q8TZM5_and_Q8IWY9,C_B,16.0,0.25,0.438,0.063,19.0,0.354,1.0,4.0,-4.45,640.87,-1.26,,,0.3733817925394814,0.33952296,0.0558752524177733,/n/holyscratch01/ramanathan_lab/yuting/outputs/6000_tn_3to4,0.0,0.0,0.37338179253948145,0.3244726369616413,0.30709201139018794,0.2709989067255646,0.2687082505103211
O26703_and_Q96M61,C_B,17.0,0.118,0.412,0.294,16.0,0.323,4.0,5.0,-1.92,906.05,-2.26,,,0.3704626712974485,0.33878455,0.0995902451181331,/n/holyscratch01/ramanathan_lab/yuting/outputs/6000_tn_3to4,0.0,0.0,0.3704626712974485,0.316462271752021,0.21658533028430949,0.2095625907478849,0.19297558065062756
Q9HNJ5_and_O15480,C_B,39.0,0.154,0.462,0.282,58.0,0.161,10.0,4.0,-1.77,1015.18,-0.81,,,0.386374376430709,0.3385961,0.1431440311556611,/n/holyscratch01/ramanathan_lab/yuting/outputs/6000_tn_3to4,0.0,0.0,0.38637437643070904,0.38131540330926694,0.33430565458646544,0.3099522208676243,0.30043520250708955
A6VIL2_and_A0A1W2PPG7,C_B,45.0,0.244,0.6,0.089,53.0,0.208,6.0,0.0,-21.39,1134.35,-0.49,,,0.4358720446967286,0.3375907,0.0985594477992325,/n/holyscratch01/ramanathan_lab/yuting/outputs/6000_tn_3to4,0.0,0.0,0.4358720446967286,0.4291686327370865,0.42797151339150136,0.3879594466485935,0.37697485488976645
Q58946_and_Q96R67,C_B,20.0,0.2,0.55,0.2,26.0,0.124,3.0,1.0,-9.78,822.5,-1.73,,,0.426705734028459,0.33703262,0.09554797727641,/n/holyscratch01/ramanathan_lab/yuting/outputs/6000_tn_3to4,0.0,0.0,0.426705734028459,0.4090586910603357,0.4079774254289631,0.39724899869544955,0.39662215013880586
B0R7I0_and_P18850,C_B,35.0,0.086,0.457,0.343,38.0,0.358,6.0,15.0,-17.36,1631.06,0.82,,,0.3858426721406278,0.33531466,0.2527088965981319,/n/holyscratch01/ramanathan_lab/yuting/outputs/6000_tn_3to4,0.0,1.0,0.38584267214062784,0.29560980606446324,0.28389357310264296,0.28376912268049603,0.28232468640903563
A1RTU9_and_Q9UL51,C_B,16.0,0.25,0.375,0.188,13.0,0.262,1.0,1.0,-1.44,567.51,-2.64,,,0.3697666779786844,0.33530962,0.0319067433705952,/n/holyscratch01/ramanathan_lab/yuting/outputs/6000_tn_3to4,0.0,0.0,0.36976667797868445,0.30124625605965455,0.2865932204872885,0.27136061509184906,0.23154398198699916
C3NHU3_and_Q9H0E9,C_B,45.0,0.267,0.311,0.244,63.0,0.175,13.0,1.0,-1.26,1398.32,-1.13,,,0.3249984240953227,0.3343536,0.1095480385669642,/n/holyscratch01/ramanathan_lab/yuting/outputs/6000_tn_3to4,0.0,0.0,0.32499842409532276,0.31211149646469727,0.26416503110408995,0.2379834082097442,0.2379160314058002
C3NGG0_and_Q96R45,C_B,20.0,0.2,0.4,0.25,18.0,0.313,3.0,0.0,-7.94,1046.46,-2.14,,,0.3952171746191959,0.33317256,0.1205821200685223,/n/holyscratch01/ramanathan_lab/yuting/outputs/6000_tn_3to4,0.0,0.0,0.3952171746191959,0.34899362850963045,0.3323153569602242,0.33230488724653195,0.2823798829619171
P54031_and_Q52LD8,C_B,44.0,0.273,0.318,0.25,67.0,0.212,10.0,1.0,-8.5,1185.83,-1.46,,,0.3845527624175608,0.3323699,0.0739488915648615,/n/holyscratch01/ramanathan_lab/yuting/outputs/6000_tn_3to4,0.0,0.0,0.38455276241756087,0.3601455013414071,0.2924842936900491,0.2887953958893159,0.26863709779883627
O58236_and_P58418,C_B,13.0,0.231,0.385,0.308,14.0,0.327,3.0,0.0,-5.93,621.8,-2.12,,,0.3939611450781512,0.33081505,0.0789286053615056,/n/holyscratch01/ramanathan_lab/yuting/outputs/6000_tn_3to4,0.0,0.0,0.3939611450781512,0.3928660992997801,0.27312083095393225,0.26592274557033607,0.26361322742513965
A0B9V5_and_P34910,C_B,28.0,0.321,0.393,0.143,43.0,0.361,7.0,2.0,-8.4,946.33,-1.12,,,0.3260253297900046,0.3304053,0.1543976117020395,/n/holyscratch01/ramanathan_lab/yuting/outputs/6000_tn_3to4,0.0,0.0,0.32602532979000465,0.23908987815297567,0.2120461989616629,0.2099884415922996,0.18673105973722162
